"x-entity";"Anarchism";"Antisemitism";"Capitalism";"Christianity";"Communism";"Conservatism";"Democracy";"Fascism";"Feminism";"Islamophobia";"Left-wing politics";"Liberalism";"Marxism";"Nationalism";"Neo-Nazism";"Protestantism";"Right-wing politics";"Secularism";"Socialism";"White supremacy"
"Bill Cassidy (R)";"Bill Cassidy>Libertarian Party (United States)>Anarchism";"Bill Cassidy>Louisiana>White supremacy>Antisemitism";"Bill Cassidy>Libertarian Party (United States)>Capitalism";"Bill Cassidy>Louisiana>Fort Wayne, Indiana>Christianity";"Bill Cassidy>Louisiana>Germany>Communism";"Bill Cassidy>Republican Party (United States)>Conservatism";"Bill Cassidy>Louisiana>Abraham Lincoln>Democracy";"Bill Cassidy>Republican Party (United States)>Fascism";"Bill Cassidy>Louisiana>Thomas Paine>Feminism";"Bill Cassidy>Louisiana>White supremacy>Islamophobia";"Bill Cassidy>Louisiana>White supremacy>Left-wing politics";"Bill Cassidy>Louisiana>Thomas Paine>Liberalism";"Bill Cassidy>Louisiana>Canary Islands>Marxism";"Bill Cassidy>Louisiana>Thomas Paine>Nationalism";"Bill Cassidy>Louisiana>White supremacy>Neo-Nazism";"Bill Cassidy>Louisiana>Arkansas>Protestantism";"Bill Cassidy>Republican Party (United States)>Right-wing politics";"Bill Cassidy>Louisiana>Culture of France>Secularism";"Bill Cassidy>Jay Dardenne>Journalism>Socialism";"Bill Cassidy>Louisiana>White supremacy"
"Charles Boustany (R)";"Charles Boustany>Louisiana>Thomas Paine>Anarchism";"Charles Boustany>Louisiana>White supremacy>Antisemitism";"Charles Boustany>Louisiana>Thomas Paine>Capitalism";"Charles Boustany>Louisiana>Fort Wayne, Indiana>Christianity";"Charles Boustany>Louisiana>Germany>Communism";"Charles Boustany>Republican Party (United States)>Conservatism";"Charles Boustany>Louisiana>Abraham Lincoln>Democracy";"Charles Boustany>Republican Party (United States)>Fascism";"Charles Boustany>Louisiana>Thomas Paine>Feminism";"Charles Boustany>Louisiana>White supremacy>Islamophobia";"Charles Boustany>Louisiana>White supremacy>Left-wing politics";"Charles Boustany>Louisiana>Thomas Paine>Liberalism";"Charles Boustany>Louisiana>Canary Islands>Marxism";"Charles Boustany>Louisiana>Thomas Paine>Nationalism";"Charles Boustany>Louisiana>White supremacy>Neo-Nazism";"Charles Boustany>Louisiana>Arkansas>Protestantism";"Charles Boustany>Republican Party (United States)>Right-wing politics";"Charles Boustany>Louisiana>Culture of France>Secularism";"Charles Boustany>Republican Party (United States)>Classical liberalism>Socialism";"Charles Boustany>Louisiana>White supremacy"
"Chellie Pingree (D)";"Chellie Pingree>Maine>Italian Americans>Anarchism";"Chellie Pingree>Maine>Slavery>Antisemitism";"Chellie Pingree>Afghanistan>Capitalism";"Chellie Pingree>Maine>African Americans>Christianity";"Chellie Pingree>Afghanistan>Communism";"Chellie Pingree>Republican Party (United States)>Conservatism";"Chellie Pingree>Maine>American Revolution>Democracy";"Chellie Pingree>Afghanistan>Fascism";"Chellie Pingree>Maine>Slavery>Feminism";"Chellie Pingree>Maine>Slavery>Islamophobia";"Chellie Pingree>Minneapolis>Minnesota Democratic-Farmer-Labor Party>Left-wing politics";"Chellie Pingree>Libya>Liberalism";"Chellie Pingree>Maine>Personal property>Marxism";"Chellie Pingree>Afghanistan>Nationalism";"Chellie Pingree>American Family Association>Neo-Nazism";"Chellie Pingree>Maine>England>Protestantism";"Chellie Pingree>Republican Party (United States)>Right-wing politics";"Chellie Pingree>Maine>American Revolution>Secularism";"Chellie Pingree>Minneapolis>Laos>Socialism";"Chellie Pingree>Afghanistan>White supremacy"
"Mike Michaud (D)";"Mike Michaud>Maine>Italian Americans>Anarchism";"Mike Michaud>United States House Committee on Veterans' Affairs>Prisoner of war>Antisemitism";"Mike Michaud>Maine>American Revolution>Capitalism";"Mike Michaud>Maine>African Americans>Christianity";"Mike Michaud>Bob Filner>Hubert Humphrey>Communism";"Mike Michaud>Republican Party (United States)>Conservatism";"Mike Michaud>Maine>American Revolution>Democracy";"Mike Michaud>Republican Party (United States)>Fascism";"Mike Michaud>LGBT>Feminism";"Mike Michaud>Corrine Brown>Gerrymandering>Islamophobia";"Mike Michaud>Blue Dog Coalition>Left-wing politics";"Mike Michaud>Bob Filner>Hubert Humphrey>Liberalism";"Mike Michaud>Bob Filner>People's Mujahedin of Iran>Marxism";"Mike Michaud>Bob Filner>Judaism>Nationalism";"Mike Michaud>Corrine Brown>Michael Moore>Neo-Nazism";"Mike Michaud>Bob Filner>California>Protestantism";"Mike Michaud>Republican Party (United States)>Right-wing politics";"Mike Michaud>Bob Filner>Judaism>Secularism";"Mike Michaud>United States>Industrial Revolution>Socialism";"Mike Michaud>Lewiston, Maine>White supremacy"
"Andy Harris (politician) (R)";"Andy Harris (politician)>Manhattan>Anarchism";"Andy Harris (politician)>Maryland>Racial segregation>Antisemitism";"Andy Harris (politician)>Libertarian Party (United States)>Capitalism";"Andy Harris (politician)>Maryland>Belgium>Christianity";"Andy Harris (politician)>Manhattan>Communism";"Andy Harris (politician)>Republican Party (United States)>Conservatism";"Andy Harris (politician)>Hungary>Democracy";"Andy Harris (politician)>Republican Party (United States)>Fascism";"Andy Harris (politician)>Maya Angelou>Feminism";"Andy Harris (politician)>Maryland>Toleration>Islamophobia";"Andy Harris (politician)>Maryland>World War II>Left-wing politics";"Andy Harris (politician)>Maryland>American Revolution>Liberalism";"Andy Harris (politician)>Maryland>Industrial Revolution>Marxism";"Andy Harris (politician)>Maryland>Nation state>Nationalism";"Andy Harris (politician)>New York City>Terrorism>Neo-Nazism";"Andy Harris (politician)>Hungary>Protestantism";"Andy Harris (politician)>Republican Party (United States)>Right-wing politics";"Andy Harris (politician)>Maryland>American Revolution>Secularism";"Andy Harris (politician)>Maryland>Nation state>Socialism";"Andy Harris (politician)>Maryland>North Carolina>White supremacy"
"Dutch Ruppersberger (D)";"Dutch Ruppersberger>Maryland>Nation state>Anarchism";"Dutch Ruppersberger>Maryland>Racial segregation>Antisemitism";"Dutch Ruppersberger>Maryland>American Revolution>Capitalism";"Dutch Ruppersberger>Maryland>Belgium>Christianity";"Dutch Ruppersberger>Maryland>Thomas More>Communism";"Dutch Ruppersberger>Republican Party (United States)>Conservatism";"Dutch Ruppersberger>Maryland>American Revolution>Democracy";"Dutch Ruppersberger>Republican Party (United States)>Fascism";"Dutch Ruppersberger>Maryland>Racial segregation>Feminism";"Dutch Ruppersberger>Maryland>Toleration>Islamophobia";"Dutch Ruppersberger>Maryland>World War II>Left-wing politics";"Dutch Ruppersberger>Maryland>American Revolution>Liberalism";"Dutch Ruppersberger>Maryland>Industrial Revolution>Marxism";"Dutch Ruppersberger>Maryland>Nation state>Nationalism";"Dutch Ruppersberger>Democratic Party (United States)>White supremacy>Neo-Nazism";"Dutch Ruppersberger>Maryland>Delaware>Protestantism";"Dutch Ruppersberger>Republican Party (United States)>Right-wing politics";"Dutch Ruppersberger>Maryland>American Revolution>Secularism";"Dutch Ruppersberger>Maryland>Nation state>Socialism";"Dutch Ruppersberger>Organized crime>White supremacy"
"John Sarbanes (D)";"John Sarbanes>Maryland>Nation state>Anarchism";"John Sarbanes>The New York Times>Antisemitism";"John Sarbanes>Maryland>American Revolution>Capitalism";"John Sarbanes>Maryland>Belgium>Christianity";"John Sarbanes>Maryland>Thomas More>Communism";"John Sarbanes>Maryland>Republican Party (United States)>Conservatism";"John Sarbanes>Maryland>American Revolution>Democracy";"John Sarbanes>Maryland>Republican Party (United States)>Fascism";"John Sarbanes>Maryland>Racial segregation>Feminism";"John Sarbanes>Maryland>Toleration>Islamophobia";"John Sarbanes>Maryland>World War II>Left-wing politics";"John Sarbanes>Maryland>American Revolution>Liberalism";"John Sarbanes>Maryland>Industrial Revolution>Marxism";"John Sarbanes>Maryland>Nation state>Nationalism";"John Sarbanes>Democratic Party (United States)>White supremacy>Neo-Nazism";"John Sarbanes>Maryland>Delaware>Protestantism";"John Sarbanes>Maryland>Republican Party (United States)>Right-wing politics";"John Sarbanes>Maryland>American Revolution>Secularism";"John Sarbanes>Maryland>Nation state>Socialism";"John Sarbanes>Maryland>North Carolina>White supremacy"
"Donna Edwards (D)";"Donna Edwards>Maryland>Nation state>Anarchism";"Donna Edwards>Maryland>Racial segregation>Antisemitism";"Donna Edwards>Maryland>American Revolution>Capitalism";"Donna Edwards>Maryland>Belgium>Christianity";"Donna Edwards>Maryland>Thomas More>Communism";"Donna Edwards>Republican Party (United States)>Conservatism";"Donna Edwards>Sudan>Democracy";"Donna Edwards>Republican Party (United States)>Fascism";"Donna Edwards>Maryland>Racial segregation>Feminism";"Donna Edwards>Maryland>Toleration>Islamophobia";"Donna Edwards>Maryland>World War II>Left-wing politics";"Donna Edwards>Maryland>American Revolution>Liberalism";"Donna Edwards>Sudan>Marxism";"Donna Edwards>Maryland>Nation state>Nationalism";"Donna Edwards>North Carolina>Ku Klux Klan>Neo-Nazism";"Donna Edwards>Maryland>Delaware>Protestantism";"Donna Edwards>Republican Party (United States)>Right-wing politics";"Donna Edwards>Maryland>American Revolution>Secularism";"Donna Edwards>Maryland>Nation state>Socialism";"Donna Edwards>Black people>White supremacy"
"Steny Hoyer (D)";"Steny Hoyer>Libertarian Party (United States)>Anarchism";"Steny Hoyer>Affirmative action>Antisemitism";"Steny Hoyer>Libertarian Party (United States)>Capitalism";"Steny Hoyer>Maryland>Belgium>Christianity";"Steny Hoyer>Nancy Pelosi>Democracy>Communism";"Steny Hoyer>Republican Party (United States)>Conservatism";"Steny Hoyer>India>Democracy";"Steny Hoyer>Republican Party (United States)>Fascism";"Steny Hoyer>Affirmative action>Feminism";"Steny Hoyer>Affirmative action>Islamophobia";"Steny Hoyer>The Jerusalem Post>Left-wing politics";"Steny Hoyer>Party leaders of the United States House of Representatives>Political party>Liberalism";"Steny Hoyer>Nancy Pelosi>Democracy>Marxism";"Steny Hoyer>Party leaders of the United States House of Representatives>James Madison>Nationalism";"Steny Hoyer>Nancy Pelosi>American Civil Liberties Union>Neo-Nazism";"Steny Hoyer>Party leaders of the United States House of Representatives>James G. Blaine>Protestantism";"Steny Hoyer>India>Right-wing politics";"Steny Hoyer>India>Secularism";"Steny Hoyer>Party leaders of the United States House of Representatives>James Madison>Socialism";"Steny Hoyer>Affirmative action>White supremacy"
"Roscoe Bartlett (R)";"Roscoe Bartlett>Libertarian Party (United States)>Anarchism";"Roscoe Bartlett>The New York Times>Antisemitism";"Roscoe Bartlett>Libertarian Party (United States)>Capitalism";"Roscoe Bartlett>Maryland>Belgium>Christianity";"Roscoe Bartlett>Maryland>Thomas More>Communism";"Roscoe Bartlett>Republican Party (United States)>Conservatism";"Roscoe Bartlett>Maryland>American Revolution>Democracy";"Roscoe Bartlett>Republican Party (United States)>Fascism";"Roscoe Bartlett>Corporal punishment>Feminism";"Roscoe Bartlett>Maryland>Toleration>Islamophobia";"Roscoe Bartlett>Maryland>World War II>Left-wing politics";"Roscoe Bartlett>Maryland>American Revolution>Liberalism";"Roscoe Bartlett>Maryland>Industrial Revolution>Marxism";"Roscoe Bartlett>Maryland>Nation state>Nationalism";"Roscoe Bartlett>United States House of Representatives>List of political parties in the United States>Neo-Nazism";"Roscoe Bartlett>Moorland, Kentucky>Marriage>Protestantism";"Roscoe Bartlett>Republican Party (United States)>Right-wing politics";"Roscoe Bartlett>Theology>Secularism";"Roscoe Bartlett>Maryland>Nation state>Socialism";"Roscoe Bartlett>Maryland>North Carolina>White supremacy"
"Elijah Cummings (D)";"Elijah Cummings>Libertarian Party (United States)>Anarchism";"Elijah Cummings>Maryland>Racial segregation>Antisemitism";"Elijah Cummings>Libertarian Party (United States)>Capitalism";"Elijah Cummings>Maryland>Belgium>Christianity";"Elijah Cummings>Maryland>Thomas More>Communism";"Elijah Cummings>Republican Party (United States)>Conservatism";"Elijah Cummings>Political science>Democracy";"Elijah Cummings>Republican Party (United States)>Fascism";"Elijah Cummings>Maryland>Racial segregation>Feminism";"Elijah Cummings>Maryland>Toleration>Islamophobia";"Elijah Cummings>Maryland>World War II>Left-wing politics";"Elijah Cummings>Maryland>American Revolution>Liberalism";"Elijah Cummings>Maryland>Industrial Revolution>Marxism";"Elijah Cummings>Maryland>Nation state>Nationalism";"Elijah Cummings>Democratic Party (United States)>White supremacy>Neo-Nazism";"Elijah Cummings>Maryland>Delaware>Protestantism";"Elijah Cummings>Republican Party (United States)>Right-wing politics";"Elijah Cummings>Maryland>American Revolution>Secularism";"Elijah Cummings>Maryland>Nation state>Socialism";"Elijah Cummings>Maryland>North Carolina>White supremacy"
"Chris Van Hollen (D)";"Chris Van Hollen>Democratic Senatorial Campaign Committee>Bob Kerrey>Anarchism";"Chris Van Hollen>Chuck Schumer>The New York Times>Antisemitism";"Chris Van Hollen>Afghanistan>Capitalism";"Chris Van Hollen>Democratic Senatorial Campaign Committee>Alaska>Christianity";"Chris Van Hollen>Afghanistan>Communism";"Chris Van Hollen>Republican Party (United States)>Conservatism";"Chris Van Hollen>Netherlands>Democracy";"Chris Van Hollen>Afghanistan>Fascism";"Chris Van Hollen>Chuck Schumer>Roe v. Wade>Feminism";"Chris Van Hollen>Democratic Senatorial Campaign Committee>Loretta Sanchez>Islamophobia";"Chris Van Hollen>Chuck Schumer>Rush Limbaugh>Left-wing politics";"Chris Van Hollen>Netherlands>Liberalism";"Chris Van Hollen>Sri Lanka>Marxism";"Chris Van Hollen>Afghanistan>Nationalism";"Chris Van Hollen>Nancy Pelosi>American Civil Liberties Union>Neo-Nazism";"Chris Van Hollen>Democratic Senatorial Campaign Committee>Montana>Protestantism";"Chris Van Hollen>Sri Lanka>Right-wing politics";"Chris Van Hollen>Chuck Schumer>Theocracy>Secularism";"Chris Van Hollen>Democratic Senatorial Campaign Committee>Montana>Socialism";"Chris Van Hollen>Afghanistan>White supremacy"
"John Olver (D)";"John Olver>Massachusetts>Industrial Revolution>Anarchism";"John Olver>The New York Times>Antisemitism";"John Olver>Massachusetts>Trade>Capitalism";"John Olver>Massachusetts>Church of England>Christianity";"John Olver>Massachusetts>Industrial Revolution>Communism";"John Olver>Republican Party (United States)>Conservatism";"John Olver>Massachusetts>American Revolution>Democracy";"John Olver>Republican Party (United States)>Fascism";"John Olver>Massachusetts>History of the United States>Feminism";"John Olver>111th United States Congress>Loretta Sanchez>Islamophobia";"John Olver>Massachusetts>World War II>Left-wing politics";"John Olver>Massachusetts>Industrial Revolution>Liberalism";"John Olver>Massachusetts>Industrial Revolution>Marxism";"John Olver>Massachusetts>World War II>Nationalism";"John Olver>111th United States Congress>Steve King>Neo-Nazism";"John Olver>Massachusetts>Monarchy>Protestantism";"John Olver>Republican Party (United States)>Right-wing politics";"John Olver>Massachusetts>American Revolution>Secularism";"John Olver>Massachusetts>Industrial Revolution>Socialism";"John Olver>111th United States Congress>Lyndon B. Johnson>White supremacy"
"Barney Frank (D)";"Barney Frank>Left-wing politics>Anarchism";"Barney Frank>Bible>Antisemitism";"Barney Frank>Left-wing politics>Capitalism";"Barney Frank>African Americans>Christianity";"Barney Frank>American Civil Liberties Union>Communism";"Barney Frank>Dana Rohrabacher>Conservatism";"Barney Frank>Conservatism>Democracy";"Barney Frank>Conservatism>Fascism";"Barney Frank>Conservatism>Feminism";"Barney Frank>Affirmative action>Islamophobia";"Barney Frank>Conservatism>Left-wing politics";"Barney Frank>Conservatism>Liberalism";"Barney Frank>Free market>Marxism";"Barney Frank>Conservatism>Nationalism";"Barney Frank>American Civil Liberties Union>Neo-Nazism";"Barney Frank>African Americans>Protestantism";"Barney Frank>Conservatism>Right-wing politics";"Barney Frank>Conservatism>Secularism";"Barney Frank>Conservatism>Socialism";"Barney Frank>African Americans>White supremacy"
"Niki Tsongas (D)";"Niki Tsongas>Massachusetts>Industrial Revolution>Anarchism";"Niki Tsongas>The New York Times>Antisemitism";"Niki Tsongas>Afghanistan>Capitalism";"Niki Tsongas>Massachusetts>Church of England>Christianity";"Niki Tsongas>Afghanistan>Communism";"Niki Tsongas>Massachusetts>Republican Party (United States)>Conservatism";"Niki Tsongas>Massachusetts>American Revolution>Democracy";"Niki Tsongas>Afghanistan>Fascism";"Niki Tsongas>LGBT>Feminism";"Niki Tsongas>Massachusetts>History of the United States>Islamophobia";"Niki Tsongas>Ronald Reagan>Left-wing politics";"Niki Tsongas>Massachusetts>Industrial Revolution>Liberalism";"Niki Tsongas>Massachusetts>Industrial Revolution>Marxism";"Niki Tsongas>Afghanistan>Nationalism";"Niki Tsongas>Democratic Party (United States)>White supremacy>Neo-Nazism";"Niki Tsongas>Japan>Protestantism";"Niki Tsongas>Ronald Reagan>Right-wing politics";"Niki Tsongas>Massachusetts>American Revolution>Secularism";"Niki Tsongas>Massachusetts>Industrial Revolution>Socialism";"Niki Tsongas>Afghanistan>White supremacy"
"John F. Tierney (D)";"John F. Tierney>Libertarian Party (United States)>Anarchism";"John F. Tierney>Massachusetts>The New York Times>Antisemitism";"John F. Tierney>Libertarian Party (United States)>Capitalism";"John F. Tierney>Antigua and Barbuda>Christianity";"John F. Tierney>Massachusetts>Industrial Revolution>Communism";"John F. Tierney>Republican Party (United States)>Conservatism";"John F. Tierney>Political science>Democracy";"John F. Tierney>Republican Party (United States)>Fascism";"John F. Tierney>LGBT>Feminism";"John F. Tierney>Massachusetts>History of the United States>Islamophobia";"John F. Tierney>Massachusetts>World War II>Left-wing politics";"John F. Tierney>Massachusetts>Industrial Revolution>Liberalism";"John F. Tierney>Pakistan>Marxism";"John F. Tierney>Massachusetts>World War II>Nationalism";"John F. Tierney>Democratic Party (United States)>White supremacy>Neo-Nazism";"John F. Tierney>Massachusetts>Monarchy>Protestantism";"John F. Tierney>Republican Party (United States)>Right-wing politics";"John F. Tierney>Massachusetts>American Revolution>Secularism";"John F. Tierney>Massachusetts>Industrial Revolution>Socialism";"John F. Tierney>Massachusetts>History of the United States>White supremacy"
"Ed Markey (D)";"Ed Markey>Massachusetts>Industrial Revolution>Anarchism";"Ed Markey>The New York Times>Antisemitism";"Ed Markey>Massachusetts>Trade>Capitalism";"Ed Markey>Bali>Christianity";"Ed Markey>Massachusetts>Industrial Revolution>Communism";"Ed Markey>Republican Party (United States)>Conservatism";"Ed Markey>Massachusetts>American Revolution>Democracy";"Ed Markey>Republican Party (United States)>Fascism";"Ed Markey>Massachusetts>History of the United States>Feminism";"Ed Markey>Massachusetts>History of the United States>Islamophobia";"Ed Markey>Massachusetts>World War II>Left-wing politics";"Ed Markey>Massachusetts>Industrial Revolution>Liberalism";"Ed Markey>Massachusetts>Industrial Revolution>Marxism";"Ed Markey>Massachusetts>World War II>Nationalism";"Ed Markey>Elizabeth Warren>Michael Moore>Neo-Nazism";"Ed Markey>Massachusetts>Monarchy>Protestantism";"Ed Markey>Republican Party (United States)>Right-wing politics";"Ed Markey>Massachusetts>American Revolution>Secularism";"Ed Markey>Massachusetts>Industrial Revolution>Socialism";"Ed Markey>Vietnam War>White supremacy"
"Mike Capuano (D)";"Mike Capuano>Italian Americans>Anarchism";"Mike Capuano>The New York Times>Antisemitism";"Mike Capuano>Documentary film>Capitalism";"Mike Capuano>Massachusetts>Church of England>Christianity";"Mike Capuano>Massachusetts>Industrial Revolution>Communism";"Mike Capuano>Republican Party (United States)>Conservatism";"Mike Capuano>Korea>Democracy";"Mike Capuano>Republican Party (United States)>Fascism";"Mike Capuano>Massachusetts>History of the United States>Feminism";"Mike Capuano>Massachusetts>History of the United States>Islamophobia";"Mike Capuano>World War II>Left-wing politics";"Mike Capuano>Massachusetts>Industrial Revolution>Liberalism";"Mike Capuano>Sudan>Marxism";"Mike Capuano>World War II>Nationalism";"Mike Capuano>Democratic Party (United States)>White supremacy>Neo-Nazism";"Mike Capuano>Massachusetts>Monarchy>Protestantism";"Mike Capuano>Republican Party (United States)>Right-wing politics";"Mike Capuano>Massachusetts>American Revolution>Secularism";"Mike Capuano>Massachusetts>Industrial Revolution>Socialism";"Mike Capuano>Massachusetts>History of the United States>White supremacy"
"William R. Keating (D)";"Bill Keating (politician)>Massachusetts>Industrial Revolution>Anarchism";"Bill Keating (politician)>Osama bin Laden>Antisemitism";"Bill Keating (politician)>Ronald Reagan>Capitalism";"Bill Keating (politician)>Massachusetts>Church of England>Christianity";"Bill Keating (politician)>Massachusetts>Industrial Revolution>Communism";"Bill Keating (politician)>Republican Party (United States)>Conservatism";"Bill Keating (politician)>Osama bin Laden>Democracy";"Bill Keating (politician)>Ronald Reagan>Fascism";"Bill Keating (politician)>Massachusetts>History of the United States>Feminism";"Bill Keating (politician)>Racial profiling>Islamophobia";"Bill Keating (politician)>Ronald Reagan>Left-wing politics";"Bill Keating (politician)>Massachusetts>Industrial Revolution>Liberalism";"Bill Keating (politician)>Massachusetts>Industrial Revolution>Marxism";"Bill Keating (politician)>Massachusetts>World War II>Nationalism";"Bill Keating (politician)>Democratic Party (United States)>White supremacy>Neo-Nazism";"Bill Keating (politician)>Massachusetts>Monarchy>Protestantism";"Bill Keating (politician)>Ronald Reagan>Right-wing politics";"Bill Keating (politician)>Massachusetts>American Revolution>Secularism";"Bill Keating (politician)>Massachusetts>Industrial Revolution>Socialism";"Bill Keating (politician)>Ronald Reagan>White supremacy"
"Dan Benishek (R)";"Dan Benishek>Libertarian Party (United States)>Anarchism";"Dan Benishek>The New York Times>Antisemitism";"Dan Benishek>Libertarian Party (United States)>Capitalism";"Dan Benishek>Republican Party (United States)>Capitalism>Christianity";"Dan Benishek>Republican Party (United States)>Free market>Communism";"Dan Benishek>Republican Party (United States)>Conservatism";"Dan Benishek>Republican Party (United States)>American Revolution>Democracy";"Dan Benishek>Republican Party (United States)>Fascism";"Dan Benishek>Republican Party (United States)>Affirmative action>Feminism";"Dan Benishek>Republican Party (United States)>Affirmative action>Islamophobia";"Dan Benishek>University of Michigan>Left-wing politics";"Dan Benishek>Republican Party (United States)>Two-party system>Liberalism";"Dan Benishek>Republican Party (United States)>Free market>Marxism";"Dan Benishek>Republican Party (United States)>Free market>Nationalism";"Dan Benishek>United States House of Representatives>List of political parties in the United States>Neo-Nazism";"Dan Benishek>Jack Bergman>California>Protestantism";"Dan Benishek>Republican Party (United States)>Right-wing politics";"Dan Benishek>Republican Party (United States)>American Revolution>Secularism";"Dan Benishek>Republican Party (United States)>Classical liberalism>Socialism";"Dan Benishek>Republican Party (United States)>Abraham Lincoln>White supremacy"
"Bill Huizenga (R)";"Bill Huizenga>Pete Hoekstra>Libertarian Party (United States)>Anarchism";"Bill Huizenga>The New York Times>Antisemitism";"Bill Huizenga>Michigan>American Revolution>Capitalism";"Bill Huizenga>Michigan>African Americans>Christianity";"Bill Huizenga>Michigan>George H. W. Bush>Communism";"Bill Huizenga>Republican Party (United States)>Conservatism";"Bill Huizenga>Michigan>American Revolution>Democracy";"Bill Huizenga>Republican Party (United States)>Fascism";"Bill Huizenga>Zeeland, Michigan>Marriage>Feminism";"Bill Huizenga>Pete Hoekstra>Steven Emerson>Islamophobia";"Bill Huizenga>Michigan>University of Michigan>Left-wing politics";"Bill Huizenga>Michigan>American Revolution>Liberalism";"Bill Huizenga>Michigan>Christianity>Marxism";"Bill Huizenga>Michigan>World War II>Nationalism";"Bill Huizenga>Michigan>Henry Ford>Neo-Nazism";"Bill Huizenga>Michigan>Manitoba>Protestantism";"Bill Huizenga>Republican Party (United States)>Right-wing politics";"Bill Huizenga>Michigan>American Revolution>Secularism";"Bill Huizenga>Michigan>Christianity>Socialism";"Bill Huizenga>Michigan>Louisiana>White supremacy"
